SalePrice,LotFrontage,LotArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MiscVal
187000,76.0,9291,426.0,406.0,832.0,878,1710,0.0,2,1,3,1,0,2.0,144,70,0,0,0,0
212000,70.04995836802665,6820,368.0,0.0,1488.0,0,1502,1.0,1,1,1,1,0,2.0,0,54,0,140,0,0
190000,92.0,11952,0.0,808.0,808.0,808,1969,0.0,2,1,3,1,1,2.0,0,0,0,276,0,0
148000,35.0,3675,459.0,88.0,547.0,0,1072,1.0,1,0,2,1,0,2.0,0,28,0,0,0,0
440000,110.0,14977,1350.0,626.0,1976.0,0,1976,1.0,2,0,2,1,1,3.0,250,63,0,0,0,0
251000,41.0,5330,1196.0,298.0,1494.0,0,1652,1.0,2,0,2,1,0,2.0,96,48,0,0,0,0
132500,80.0,8480,630.0,340.0,970.0,0,970,1.0,1,0,2,1,0,2.0,0,24,0,192,0,0
208900,75.0,13125,994.0,484.0,1478.0,0,1493,1.0,2,0,3,1,1,2.0,140,39,0,0,0,0
380000,105.0,13693,0.0,2153.0,2153.0,574,2643,0.0,2,1,3,1,1,3.0,414,84,0,0,0,0
297000,79.0,10637,1288.0,417.0,1705.0,0,1718,1.0,2,0,3,1,1,3.0,208,44,0,0,0,0
89471,50.0,5925,168.0,739.0,907.0,0,1131,0.0,1,0,2,1,0,2.0,0,72,0,0,0,0
326000,98.0,16033,1261.0,572.0,1833.0,0,1850,1.0,2,0,3,1,1,3.0,519,112,0,0,0,0
374000,72.0,11846,1567.0,225.0,1792.0,0,1792,1.0,2,0,2,1,1,3.0,206,49,0,0,0,0
155000,50.0,2500,299.0,611.0,910.0,910,1826,1.0,1,1,4,1,1,1.0,0,0,0,0,0,0
164000,32.0,4500,897.0,319.0,1216.0,0,1216,1.0,2,0,2,1,0,2.0,0,125,0,0,0,0
132500,70.04995836802665,7758,588.0,411.0,999.0,0,999,1.0,1,0,3,1,0,1.0,0,132,0,0,0,0
147000,80.0,9600,607.0,506.0,1113.0,0,1113,0.0,1,0,3,1,1,1.0,0,80,120,0,0,0
156000,79.0,10289,836.0,237.0,1073.0,0,1073,1.0,1,1,3,1,0,2.0,0,0,0,0,0,0
175000,70.0,12243,998.0,486.0,1484.0,0,1484,0.0,2,0,3,1,1,2.0,224,0,0,180,0,0
160000,60.0,10800,664.0,290.0,954.0,648,2414,0.0,2,0,3,2,1,2.0,142,0,0,0,0,0
86000,21.0,1526,515.0,115.0,630.0,0,630,1.0,1,0,1,1,0,1.0,0,0,0,0,0,0
115000,70.04995836802665,2665,0.0,264.0,264.0,688,1304,0.0,1,1,3,1,1,1.0,141,24,0,0,0,0
133000,79.0,9490,403.0,238.0,806.0,620,1578,1.0,1,0,3,1,2,1.0,0,0,32,0,0,0
172785,105.0,15578,0.0,728.0,728.0,728,1456,0.0,2,1,3,1,0,2.0,0,0,0,0,0,0
155000,70.0,7931,374.0,363.0,1269.0,0,1269,0.0,1,1,3,1,1,1.0,0,0,0,0,0,0
91300,50.0,5784,0.0,190.0,190.0,0,886,0.0,1,0,2,1,0,1.0,144,20,80,0,0,0
34900,60.0,7879,495.0,225.0,720.0,0,720,0.0,1,0,2,1,0,0.0,0,523,115,0,0,0
430000,70.04995836802665,12692,1231.0,1969.0,3200.0,0,3228,1.0,3,0,4,1,1,2.0,264,75,291,0,0,0
184000,60.0,9120,329.0,697.0,1026.0,687,1820,1.0,2,0,4,1,0,1.0,0,100,0,0,0,0
130000,65.0,7800,450.0,414.0,864.0,0,899,0.0,1,0,3,1,0,1.0,64,0,0,0,0,0
120000,70.0,7535,111.0,522.0,912.0,0,912,0.0,1,0,2,1,0,1.0,12,285,0,0,0,480
113000,21.0,1890,356.0,316.0,672.0,546,1218,0.0,1,1,3,1,0,1.0,144,28,0,0,0,0
226700,75.0,9803,400.0,466.0,866.0,902,1768,0.0,2,1,3,1,0,2.0,0,108,0,0,0,0
140000,70.0,9170,698.0,420.0,1214.0,0,1214,1.0,1,0,2,1,0,2.0,0,0,184,0,0,400
289000,100.0,15602,1247.0,254.0,1501.0,0,1801,1.0,2,0,1,1,2,2.0,0,54,0,161,0,0
147000,24.0,2308,257.0,103.0,855.0,467,1322,0.0,2,1,3,1,1,2.0,260,0,0,0,0,0
124500,60.0,7596,0.0,960.0,960.0,1000,1960,0.0,2,0,4,2,0,2.0,0,0,0,0,0,0
215000,80.0,9554,380.0,397.0,777.0,846,1911,0.0,2,1,3,1,1,2.0,182,81,0,0,0,0
208300,75.0,7862,27.0,1191.0,1218.0,0,1218,0.0,2,0,2,1,0,2.0,0,102,0,0,0,0
161000,60.0,9600,141.0,548.0,689.0,689,1378,0.0,2,0,3,1,1,2.0,0,0,116,0,0,0
124500,80.0,9600,991.0,50.0,1041.0,0,1041,1.0,1,0,3,1,0,1.0,224,88,0,0,0,0
164900,75.0,14559,650.0,178.0,1008.0,0,1363,1.0,1,0,2,1,2,1.0,324,42,0,168,0,2000
202665,40.0,6792,0.0,1368.0,1368.0,0,1368,0.0,2,0,2,1,1,2.0,132,35,0,0,0,0
129900,70.0,9100,521.0,169.0,864.0,0,864,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
134000,71.0,9187,336.0,748.0,1084.0,0,1080,0.0,1,1,3,1,0,2.0,120,0,158,0,0,0
96500,55.0,10594,0.0,768.0,768.0,0,789,0.0,1,0,2,1,0,1.0,0,0,112,0,0,0
402861,94.0,12220,1436.0,570.0,2006.0,0,2020,1.0,2,1,3,1,1,3.0,156,54,0,0,0,0
158000,70.04995836802665,10448,0.0,689.0,689.0,741,2119,0.0,2,1,3,1,1,2.0,0,104,0,0,0,0
265000,79.0,10208,0.0,1264.0,1264.0,1067,2344,0.0,2,1,3,1,1,3.0,220,0,0,0,0,0
211000,70.04995836802665,9531,706.0,88.0,794.0,914,1796,1.0,2,1,3,1,0,2.0,0,36,0,0,0,0
234000,53.0,10918,0.0,1276.0,1276.0,804,2080,0.0,1,1,3,1,2,1.0,0,0,0,145,0,0
106250,60.0,10800,0.0,0.0,0.0,600,1294,0.0,2,0,3,2,0,0.0,220,114,210,0,0,0
150000,90.0,11988,777.0,467.0,1244.0,0,1244,0.0,1,1,3,1,2,1.0,0,40,0,0,0,0
159000,50.0,5000,399.0,605.0,1004.0,660,1664,0.0,2,0,3,1,2,2.0,0,24,36,0,0,0
184750,130.0,40094,2260.0,878.0,3138.0,1538,4676,1.0,3,1,3,1,1,3.0,208,406,0,0,0,0
315750,95.0,11787,719.0,660.0,1379.0,1015,2398,1.0,2,1,3,1,1,3.0,239,60,0,0,0,0
176000,62.0,7500,0.0,1257.0,1257.0,0,1266,0.0,2,0,3,1,1,2.0,38,144,0,0,0,0
132000,70.0,13300,377.0,551.0,928.0,0,928,0.0,1,0,2,1,0,1.0,261,0,156,0,0,0
446261,67.0,14948,1330.0,122.0,1452.0,1237,2713,1.0,2,1,3,1,1,3.0,126,66,0,0,0,0
86000,58.0,9098,348.0,180.0,528.0,0,605,1.0,1,0,2,1,0,0.0,0,0,144,0,0,0
200624,70.04995836802665,32668,1219.0,816.0,2035.0,0,2515,1.0,3,0,4,2,2,2.0,0,0,200,0,0,0
175000,85.0,10200,783.0,678.0,1461.0,0,1509,1.0,2,0,3,1,1,2.0,224,0,0,0,0,0
128000,60.0,6155,0.0,611.0,611.0,611,1362,0.0,2,0,3,1,0,2.0,0,0,84,0,0,0
107500,60.0,7200,0.0,0.0,0.0,0,827,0.0,1,0,2,1,1,1.0,0,0,0,0,0,0
39300,50.0,5000,0.0,0.0,0.0,0,334,0.0,1,0,1,1,0,0.0,0,0,0,0,0,0
178000,74.0,9056,0.0,707.0,707.0,707,1414,0.0,2,1,3,1,1,2.0,100,35,0,0,0,0
107500,70.0,7000,969.0,148.0,1117.0,527,1347,1.0,1,0,3,1,0,0.0,85,0,148,0,0,0
188000,57.0,8924,0.0,880.0,880.0,844,1724,0.0,2,1,3,1,0,2.0,120,155,0,0,0,0
111250,70.04995836802665,12735,600.0,264.0,864.0,0,864,0.0,1,0,3,1,0,2.0,216,0,0,0,0,0
158000,70.04995836802665,11553,673.0,378.0,1051.0,0,1159,0.0,1,1,3,1,1,1.0,466,0,0,0,0,0
272000,70.04995836802665,11423,1358.0,223.0,1581.0,0,1601,1.0,2,0,3,1,1,2.0,180,0,0,0,0,2000
315000,85.0,14601,1260.0,578.0,1838.0,0,1838,1.0,2,0,2,1,1,3.0,270,68,0,0,0,0
248000,70.04995836802665,11000,0.0,969.0,969.0,1288,2285,0.0,2,1,4,1,1,3.0,0,56,0,0,0,0
213250,78.0,10140,144.0,379.0,1650.0,0,1680,1.0,2,0,3,1,1,2.0,78,73,0,0,0,0
133000,34.0,4058,584.0,0.0,723.0,0,767,1.0,1,0,1,1,0,1.0,120,40,0,0,0,0
179665,58.0,17104,554.0,100.0,654.0,832,1496,1.0,2,1,3,1,1,2.0,100,24,0,0,0,0
229000,70.04995836802665,13837,1002.0,0.0,1204.0,806,2183,0.0,2,1,4,1,0,3.0,0,0,0,0,0,0
210000,70.0,8737,300.0,765.0,1065.0,720,1635,0.0,1,1,3,1,1,2.0,0,38,0,0,0,0
129500,54.0,7244,619.0,149.0,768.0,0,768,1.0,1,0,2,1,0,2.0,104,0,0,0,0,0
125000,49.0,8235,180.0,0.0,825.0,0,825,1.0,1,0,2,1,0,2.0,140,50,0,0,0,0
263000,75.0,9375,0.0,912.0,912.0,1182,2094,0.0,2,1,4,1,1,2.0,182,182,0,0,0,0
140000,53.0,4043,559.0,510.0,1069.0,0,1069,0.0,2,0,2,1,0,2.0,0,55,0,200,0,0
112500,50.0,6000,308.0,620.0,928.0,0,928,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
255500,87.0,11146,0.0,1709.0,1709.0,0,1717,0.0,2,0,3,1,1,3.0,169,39,0,0,0,0
108000,67.0,8777,0.0,0.0,0.0,0,1126,0.0,2,0,2,1,0,2.0,0,96,0,0,0,0
284000,85.0,10625,866.0,132.0,998.0,1040,2046,1.0,2,1,3,1,1,3.0,320,62,0,0,0,0
113000,58.0,6380,0.0,993.0,993.0,0,1048,0.0,1,0,2,1,1,1.0,0,0,116,0,0,0
141000,69.0,14850,895.0,197.0,1092.0,0,1092,1.0,1,0,2,1,1,1.0,268,0,0,122,0,0
108000,60.0,11040,637.0,0.0,637.0,439,1336,0.0,1,1,3,1,0,1.0,0,47,120,0,0,0
175000,57.0,21872,604.0,125.0,729.0,717,1446,0.0,2,1,3,1,1,2.0,264,22,0,0,0,0
234000,70.04995836802665,3196,0.0,1374.0,1374.0,0,1557,0.0,2,0,2,1,1,2.0,143,20,0,0,0,0
121500,70.04995836802665,11341,1302.0,90.0,1392.0,0,1392,1.0,1,1,3,1,1,2.0,0,0,0,95,0,0
170000,77.0,10010,1071.0,195.0,1389.0,0,1389,1.0,1,0,2,1,1,2.0,240,38,0,0,0,0
108000,63.0,13907,290.0,706.0,996.0,0,996,1.0,1,0,3,1,1,0.0,144,0,0,0,0,0
185000,66.0,21780,0.0,1163.0,1163.0,511,1674,0.0,2,0,4,1,1,2.0,72,36,0,144,0,0
268000,70.04995836802665,13346,728.0,367.0,1095.0,1129,2295,1.0,2,1,4,1,1,2.0,0,40,0,0,0,0
128000,66.0,6858,0.0,806.0,806.0,806,1647,1.0,1,1,4,1,0,1.0,0,66,136,0,0,0
325000,77.0,11198,0.0,1122.0,1122.0,1370,2504,0.0,2,1,4,1,1,3.0,144,39,0,0,0,0
214000,70.0,10171,2.0,1515.0,1517.0,0,1535,0.0,2,0,3,1,0,2.0,0,0,0,0,0,0
316600,79.0,12327,1441.0,55.0,1496.0,636,2132,1.0,1,1,1,1,1,2.0,349,40,0,0,0,0
135960,70.04995836802665,7032,943.0,0.0,943.0,0,943,1.0,1,0,2,1,2,2.0,42,0,0,0,0,0
142600,74.0,13101,231.0,1497.0,1728.0,0,1728,0.0,2,0,6,2,0,2.0,0,0,0,0,0,0
120000,60.0,7332,414.0,450.0,864.0,0,864,1.0,1,0,2,1,0,1.0,168,0,0,0,0,0
224500,83.0,13159,0.0,846.0,846.0,846,1692,0.0,2,1,3,1,0,2.0,208,114,0,0,0,0
170000,76.0,9967,0.0,384.0,384.0,656,1430,0.0,2,1,3,1,1,2.0,100,0,0,0,0,0
139000,70.0,10500,349.0,23.0,372.0,533,1109,0.0,1,0,3,1,0,1.0,35,0,0,0,0,0
118500,80.0,8480,442.0,390.0,832.0,384,1216,0.0,1,0,2,1,0,1.0,158,0,102,0,0,0
145000,52.0,6292,0.0,861.0,861.0,600,1477,0.0,2,0,3,1,1,1.0,0,50,0,0,0,0
164500,96.0,11777,328.0,285.0,1164.0,0,1320,1.0,1,0,3,1,2,2.0,160,68,240,0,0,0
146000,34.0,3604,0.0,689.0,689.0,689,1392,0.0,2,0,2,1,0,2.0,0,102,0,0,0,0
131500,81.0,12150,0.0,1050.0,1050.0,745,1795,0.0,2,0,4,1,0,1.0,0,0,0,0,0,0
181900,70.04995836802665,14585,594.0,331.0,1144.0,0,1429,0.0,1,0,3,1,2,2.0,216,110,0,0,0,0
253293,98.0,12704,0.0,2042.0,2042.0,0,2042,0.0,2,1,3,1,1,3.0,0,90,0,0,0,0
118500,81.0,11841,816.0,0.0,816.0,0,816,1.0,1,0,3,1,0,0.0,0,32,0,0,0,0
325000,75.0,13500,0.0,1237.0,1237.0,1254,2775,0.0,3,1,3,1,1,2.0,105,502,0,0,0,0
133000,51.0,6120,0.0,884.0,884.0,584,1573,0.0,1,0,3,1,0,1.0,0,0,54,120,0,0
369900,88.0,11443,1460.0,408.0,1868.0,0,2028,1.0,2,0,2,1,2,3.0,326,66,0,0,0,0
130000,55.0,10267,210.0,0.0,816.0,0,838,1.0,1,0,2,1,0,1.0,0,0,112,0,0,0
137000,74.0,8740,672.0,168.0,840.0,0,860,1.0,1,0,2,1,0,2.0,0,0,0,0,0,0
143000,65.0,25095,1324.0,113.0,1437.0,0,1473,2.0,1,0,1,1,2,1.0,0,48,0,60,0,0
79500,50.0,9100,0.0,742.0,742.0,0,935,0.0,1,0,2,1,0,1.0,0,0,0,0,0,600
185900,64.0,8320,490.0,280.0,770.0,812,1582,0.0,2,1,3,1,0,2.0,0,45,0,0,0,0
451950,97.0,13478,1338.0,384.0,1722.0,568,2296,1.0,2,1,3,1,1,3.0,382,274,0,0,0,0
138000,60.0,6600,816.0,0.0,816.0,0,816,1.0,1,0,2,1,0,2.0,0,0,0,0,0,0
140000,70.04995836802665,4435,685.0,163.0,848.0,0,848,1.0,1,0,1,1,0,2.0,140,0,0,0,0,0
110000,88.0,7990,0.0,924.0,924.0,0,924,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
319000,69.0,11302,1422.0,392.0,1814.0,0,1826,1.0,2,0,3,1,1,3.0,180,75,0,120,0,0
114504,60.0,3600,0.0,684.0,684.0,684,1368,0.0,1,0,3,1,0,1.0,0,158,0,0,0,0
194201,53.0,3922,0.0,1258.0,1258.0,0,1402,0.0,0,2,2,1,1,3.0,120,16,0,0,0,0
217500,80.0,12984,1283.0,0.0,1430.0,0,1647,1.0,2,0,3,1,1,2.0,0,0,0,0,0,0
151000,24.0,1950,81.0,23.0,716.0,840,1556,1.0,2,1,3,1,1,2.0,161,0,0,0,0,0
275000,74.0,10927,546.0,512.0,1058.0,846,1904,1.0,2,1,3,1,1,2.0,179,60,0,0,0,0
141000,50.0,9000,0.0,780.0,780.0,595,1375,0.0,1,1,3,1,1,1.0,0,162,0,126,0,0
220000,80.0,10041,789.0,119.0,908.0,988,1915,1.0,2,1,3,1,1,2.0,120,150,0,0,0,0
151000,30.0,3182,0.0,600.0,600.0,600,1200,0.0,2,1,2,1,0,2.0,0,172,0,0,0,0
221000,88.0,12803,922.0,572.0,1494.0,0,1494,1.0,2,0,3,1,1,2.0,192,36,0,0,0,0
205000,85.0,13600,454.0,314.0,768.0,800,1986,0.0,2,1,3,1,3,2.0,0,42,0,189,0,0
152000,82.0,12464,732.0,308.0,1040.0,0,1040,1.0,1,0,3,1,0,2.0,168,0,0,0,0,0
225000,78.0,7800,603.0,293.0,896.0,896,2008,1.0,3,0,3,1,0,1.0,103,0,0,0,0,0
359100,78.0,12168,428.0,537.0,965.0,1254,3194,0.0,2,1,4,1,2,2.0,0,0,0,0,0,0
118500,61.0,7943,903.0,126.0,1029.0,0,1029,1.0,1,0,3,1,0,1.0,64,0,39,0,0,0
313000,70.04995836802665,11050,904.0,536.0,1440.0,677,2153,1.0,2,1,3,1,2,3.0,253,142,0,0,0,0
148000,70.04995836802665,10395,605.0,427.0,1032.0,0,1032,0.0,2,0,3,1,1,2.0,0,0,0,0,0,500
261500,70.04995836802665,11885,990.0,309.0,1299.0,573,1872,1.0,2,1,3,1,1,2.0,160,122,0,0,0,0
147000,70.0,8402,206.0,914.0,1120.0,0,1120,0.0,1,0,3,1,0,0.0,0,30,0,0,0,0
75500,21.0,1491,150.0,0.0,630.0,0,630,1.0,1,0,1,1,0,0.0,96,24,0,0,0,0
137500,80.0,8800,763.0,173.0,936.0,0,1054,1.0,1,0,3,1,0,2.0,120,0,0,0,0,0
183200,70.04995836802665,7861,457.0,326.0,783.0,702,1509,1.0,2,1,3,1,1,2.0,100,75,0,0,0,0
105500,59.0,7227,0.0,832.0,832.0,0,832,0.0,1,0,2,1,0,2.0,0,0,0,0,0,0
314813,90.0,11694,48.0,1774.0,1822.0,0,1828,0.0,2,0,3,1,1,3.0,0,108,0,260,0,0
305000,85.0,12244,871.0,611.0,1482.0,780,2262,1.0,2,1,4,1,2,3.0,168,0,0,0,0,0
67000,45.0,8248,41.0,823.0,864.0,0,864,1.0,1,0,2,1,0,0.0,0,0,100,0,0,0
240000,90.0,10800,956.0,384.0,1522.0,1066,2614,0.0,2,1,4,1,1,2.0,38,243,0,0,0,0
135000,71.0,7064,560.0,420.0,980.0,0,980,0.0,1,0,3,1,0,2.0,192,0,0,0,0,0
168500,70.04995836802665,2117,420.0,336.0,756.0,756,1512,0.0,2,1,2,1,1,2.0,0,32,0,0,0,0
165150,80.0,10400,247.0,485.0,732.0,778,1790,1.0,1,2,4,1,1,2.0,148,0,0,147,0,0
160000,87.0,10000,0.0,1116.0,1116.0,0,1116,0.0,1,1,3,1,0,2.0,0,0,0,385,0,0
139900,70.04995836802665,12342,0.0,978.0,978.0,0,1422,0.0,1,0,3,1,1,1.0,0,0,36,0,0,600
153000,80.0,9600,674.0,350.0,1156.0,0,1520,1.0,1,0,3,1,2,1.0,0,0,189,0,0,0
135000,70.0,11606,650.0,390.0,1040.0,1040,2080,0.0,1,2,5,1,2,2.0,335,0,0,0,0,0
168500,82.0,9020,624.0,288.0,1248.0,0,1350,1.0,1,1,3,1,0,2.0,176,0,0,0,0,0
124000,50.0,9000,0.0,636.0,636.0,661,1750,0.0,1,0,3,1,0,1.0,0,0,293,0,0,0
209500,34.0,4590,24.0,1530.0,1554.0,0,1554,0.0,2,0,2,1,1,2.0,156,73,0,0,0,0
82500,85.0,11900,822.0,564.0,1386.0,0,1411,0.0,2,0,3,1,1,2.0,192,0,0,0,0,0
139400,80.0,9250,480.0,108.0,1056.0,0,1056,0.0,1,0,3,1,0,1.0,390,0,0,0,0,0
144000,64.0,6979,1056.0,0.0,1056.0,0,1056,2.0,0,0,0,2,0,2.0,264,56,0,0,0,600
200000,60.0,10896,256.0,1184.0,1440.0,1440,3395,0.0,2,0,8,2,0,0.0,0,110,0,0,0,0
60000,51.0,6120,0.0,264.0,264.0,0,800,0.0,1,0,1,1,1,0.0,0,0,0,0,0,0
93000,50.0,6000,0.0,811.0,811.0,576,1387,0.0,2,0,3,2,0,1.0,0,0,0,0,0,0
85000,67.0,8777,0.0,796.0,796.0,0,796,0.0,1,0,2,1,0,0.0,328,0,164,0,0,0
264561,53.0,3982,1154.0,366.0,1520.0,0,1567,1.0,2,0,1,1,1,3.0,312,0,0,0,0,0
274000,62.0,12677,1218.0,300.0,1518.0,0,1518,0.0,1,1,1,1,1,2.0,185,140,0,0,0,0
226000,70.04995836802665,7050,738.0,319.0,1057.0,872,1929,1.0,2,1,3,1,1,2.0,0,235,0,0,0,0
345000,75.0,13860,1410.0,542.0,1952.0,704,2704,1.0,2,1,4,1,3,2.0,269,111,0,0,0,0
152000,80.0,10793,493.0,0.0,780.0,840,1620,0.0,2,1,4,1,0,2.0,208,0,0,0,0,0
370878,85.0,9187,1121.0,645.0,1766.0,0,1766,1.0,2,1,2,1,1,3.0,195,130,0,0,0,0
143250,70.04995836802665,10530,282.0,664.0,981.0,0,981,1.0,1,1,3,1,0,2.0,0,312,40,0,0,0
98300,60.0,7200,0.0,0.0,0.0,0,1048,0.0,1,0,3,1,0,2.0,0,27,0,0,0,0
155000,85.0,10452,500.0,594.0,1094.0,0,1094,0.0,1,0,3,1,2,2.0,0,0,0,287,0,0
155000,70.0,7700,0.0,756.0,756.0,788,1839,0.0,1,1,4,1,1,2.0,0,124,216,0,0,0
84500,21.0,1936,131.0,0.0,630.0,0,630,1.0,1,0,1,1,0,0.0,0,0,0,0,0,0
205950,65.0,8125,0.0,813.0,813.0,843,1665,0.0,2,1,3,1,0,2.0,0,0,0,0,0,0
108000,60.0,9084,0.0,755.0,755.0,755,1510,1.0,1,0,4,1,1,1.0,120,0,0,0,0,0
191000,70.0,8750,0.0,880.0,880.0,807,1716,0.0,2,1,2,1,1,2.0,0,120,0,0,0,0
135000,60.0,10320,0.0,756.0,756.0,713,1469,0.0,1,0,3,1,0,1.0,57,0,239,0,0,0
350000,91.0,10437,1696.0,413.0,2109.0,0,2113,1.0,2,1,2,1,1,3.0,236,46,0,0,0,0
88000,21.0,1680,0.0,525.0,525.0,567,1092,0.0,1,1,3,1,0,1.0,0,0,0,0,0,0
145500,72.0,10007,806.0,247.0,1053.0,0,1053,1.0,1,1,3,1,0,1.0,0,0,0,0,0,0
149000,60.0,7200,0.0,776.0,776.0,651,1502,0.0,1,1,3,1,1,1.0,0,0,112,0,0,0
97500,78.0,17503,0.0,912.0,912.0,546,1458,0.0,1,0,3,1,1,1.0,192,0,0,0,0,0
167000,75.0,9937,637.0,849.0,1486.0,0,1486,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
197900,70.04995836802665,12384,0.0,793.0,793.0,793,1935,0.0,2,1,3,1,1,2.0,0,113,252,0,0,0
402000,52.0,46589,1361.0,88.0,1629.0,762,2448,1.0,2,1,4,1,1,3.0,517,76,0,0,0,0
110000,120.0,13560,0.0,1392.0,1392.0,0,1392,1.0,1,0,2,1,2,2.0,0,0,240,0,0,0
137500,90.0,10012,920.0,38.0,1138.0,0,1181,1.0,2,0,3,1,0,2.0,0,0,180,0,0,0
423000,49.0,20896,1721.0,356.0,2077.0,0,2097,1.0,1,1,1,1,1,3.0,192,267,0,0,0,0
230500,106.0,11194,0.0,1406.0,1406.0,482,1936,0.0,2,1,3,1,1,2.0,188,124,0,0,0,0
129000,70.04995836802665,18450,187.0,111.0,1021.0,915,2380,0.0,2,1,3,1,1,2.0,0,265,0,0,0,0
193500,65.0,8125,1138.0,270.0,1408.0,0,1679,1.0,2,0,3,1,1,2.0,224,42,0,0,0,0
168000,70.04995836802665,14175,988.0,200.0,1188.0,0,1437,1.0,1,1,3,1,1,2.0,304,0,0,0,0,0
137500,80.0,11600,0.0,700.0,700.0,0,1180,0.0,1,0,2,1,1,1.0,0,0,67,0,0,0
173500,64.0,8633,193.0,545.0,738.0,738,1476,1.0,2,1,3,1,0,2.0,100,35,0,0,0,0
103600,54.0,6629,551.0,121.0,672.0,672,1369,1.0,2,0,3,1,0,1.0,147,0,0,0,0,0
165000,70.04995836802665,11250,767.0,441.0,1208.0,0,1208,1.0,1,1,3,1,1,2.0,198,42,0,0,0,0
257500,110.0,14442,1186.0,291.0,1477.0,0,1839,1.0,2,0,3,1,2,2.0,0,87,0,200,0,0
140000,80.0,9200,892.0,244.0,1136.0,0,1136,1.0,1,0,3,1,1,1.0,426,0,0,0,0,0
148500,24.0,2289,311.0,544.0,855.0,586,1441,0.0,2,1,3,1,1,2.0,28,0,0,0,0,0
87000,60.0,9600,0.0,1095.0,1095.0,679,1774,1.0,2,0,4,2,0,3.0,0,0,90,0,0,0
109500,52.0,9022,0.0,768.0,768.0,0,792,0.0,1,0,2,1,0,1.0,316,0,120,0,0,0
372500,80.0,11844,0.0,2046.0,2046.0,0,2046,0.0,2,1,3,1,1,3.0,322,82,0,0,0,0
128500,70.04995836802665,9945,827.0,161.0,988.0,0,988,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
143000,50.0,8012,543.0,261.0,923.0,0,923,0.0,2,0,2,1,1,1.0,80,0,0,0,0,0
159434,55.0,4500,182.0,611.0,793.0,672,1520,0.0,1,0,3,1,0,1.0,0,0,56,0,0,0
173000,70.04995836802665,2887,1003.0,288.0,1291.0,0,1291,1.0,1,0,2,1,1,2.0,307,0,0,0,0,0
285000,90.0,11248,1059.0,567.0,1626.0,0,1668,1.0,2,0,3,1,1,3.0,257,45,0,0,0,0
221000,58.0,16770,0.0,1195.0,1195.0,644,1839,0.0,2,1,4,1,0,2.0,0,81,0,0,0,0
207500,70.04995836802665,5062,828.0,180.0,1190.0,900,2090,1.0,2,0,3,1,1,2.0,219,0,0,0,0,0
227875,84.0,10207,0.0,874.0,874.0,887,1761,0.0,3,0,3,1,0,2.0,144,105,0,0,0,0
148800,70.04995836802665,5105,239.0,312.0,551.0,551,1102,0.0,2,1,2,1,0,2.0,0,60,0,0,0,0
392000,60.0,8089,945.0,474.0,1419.0,0,1419,1.0,2,0,2,1,1,2.0,140,0,0,0,0,0
194700,61.0,7577,20.0,1342.0,1362.0,0,1362,0.0,2,0,2,1,1,2.0,192,28,0,0,0,0
141000,70.04995836802665,4426,697.0,151.0,848.0,0,848,1.0,1,0,1,1,1,2.0,149,0,0,0,0,0
755000,104.0,21535,1455.0,989.0,2444.0,1872,4316,0.0,3,1,4,1,2,3.0,382,50,0,0,0,0
335000,42.0,26178,965.0,245.0,1210.0,1281,2519,1.0,2,1,4,1,2,2.0,320,27,0,0,0,0
108480,60.0,5400,0.0,1073.0,1073.0,0,1073,0.0,1,0,2,1,0,1.0,0,0,112,0,0,0
141500,51.0,6120,0.0,927.0,927.0,472,1539,0.0,1,1,3,1,0,2.0,112,0,0,0,0,0
176000,54.0,13811,980.0,92.0,1112.0,0,1137,1.0,2,0,2,1,1,2.0,125,0,0,0,0,0
89000,50.0,6000,616.0,0.0,616.0,0,616,0.0,1,0,2,1,0,1.0,0,0,129,0,0,0
123500,57.0,6420,210.0,219.0,980.0,0,1148,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
138500,65.0,8450,553.0,224.0,894.0,0,894,1.0,1,0,3,1,1,1.0,416,144,0,0,0,0
196000,59.0,4282,16.0,1375.0,1391.0,0,1391,0.0,2,0,2,1,0,2.0,156,158,0,0,0,0
312500,85.0,14331,1274.0,526.0,1800.0,0,1800,1.0,2,0,3,1,1,3.0,270,78,0,0,0,0
140000,80.0,9600,0.0,1164.0,1164.0,0,1164,0.0,1,1,3,1,0,2.0,0,0,0,0,0,0
361919,82.0,12438,0.0,1234.0,1234.0,1312,2576,0.0,2,1,4,1,1,3.0,324,100,0,0,0,0
140000,76.0,7630,0.0,360.0,360.0,780,1812,0.0,2,0,4,2,1,2.0,344,0,40,0,0,0
213000,70.0,8400,712.0,761.0,1473.0,0,1484,1.0,2,0,3,1,0,2.0,0,35,0,0,0,0
55000,70.0,5600,0.0,0.0,0.0,720,1092,0.0,2,0,3,2,0,0.0,0,0,0,0,0,3500
